Timestamp,DryBulb,Globe,HeatIndex,Humidity,WBGTIn,WBGTOut,WetBulb
1/18/23 20:13,23.5,23.5,NaN,28.7,16.8,16.8,13.9
1/18/23 20:15,23.5,23.5,NaN,28.5,16.8,16.8,13.9
1/18/23 20:17,23.5,23.5,NaN,28.4,16.7,16.7,13.9
1/18/23 20:19,23.5,23.4,NaN,28.4,16.7,16.7,13.9
1/18/23 20:21,23.5,23.4,NaN,28.4,16.7,16.7,13.9
1/18/23 20:23,23.5,23.4,NaN,28.4,16.7,16.7,13.9
1/18/23 20:25,23.5,23.5,NaN,28.3,16.7,16.7,13.9
1/18/23 20:27,23.5,23.5,NaN,28.1,16.8,16.8,13.9
1/18/23 20:29,23.6,23.6,NaN,27.9,16.8,16.8,13.9
1/18/23 20:31,23.6,23.6,NaN,27.7,16.8,16.8,13.9
1/18/23 20:33,23.7,23.6,NaN,27.6,16.8,16.8,13.9
1/18/23 20:35,23.6,23.6,NaN,27.6,16.8,16.8,13.9
1/18/23 20:37,23.6,23.5,NaN,27.6,16.8,16.8,13.9
1/18/23 20:39,23.5,23.5,NaN,27.7,16.7,16.7,13.8
1/18/23 20:41,23.5,23.5,NaN,27.7,16.7,16.7,13.8
1/18/23 20:43,23.5,23.5,NaN,27.7,16.7,16.7,13.8
1/18/23 20:45,23.5,23.5,NaN,27.7,16.7,16.7,13.8
1/18/23 20:47,23.4,23.5,NaN,27.9,16.7,16.7,13.8
1/18/23 20:49,23.5,23.5,NaN,27.9,16.7,16.7,13.8
1/18/23 20:51,23.5,23.4,NaN,27.9,16.7,16.7,13.8
1/18/23 20:53,23.5,23.5,NaN,27.7,16.7,16.7,13.8
1/18/23 20:55,23.5,23.5,NaN,27.7,16.7,16.7,13.8
1/18/23 20:57,23.5,23.5,NaN,27.7,16.7,16.7,13.8
1/18/23 20:59,23.5,23.5,NaN,27.7,16.7,16.7,13.8
1/18/23 21:01,23.5,23.5,NaN,27.6,16.7,16.7,13.8
1/18/23 21:03,23.6,23.6,NaN,27.3,16.8,16.8,13.8
